item_id,order_id,product_id,quantity,unit_price,discount_percent
2320,265,90,2,1019.78,84.8
2321,317,141,3,2613.92,22.7
2322,306,145,1,16643.68,57.5
2323,1743,51,5,6875.27,16.2
2324,1863,27,3,18298.26,81.1
2325,159,110,5,12953.9,8.3
2326,1232,43,4,6751.51,93.6
2327,620,29,3,18303.33,29.9
2328,1661,120,5,8299.7,38.5
2329,709,21,5,4830.92,7.0
2330,616,148,4,14579.58,23.6
2331,1893,112,4,9652.33,88.2
2332,529,77,3,4031.3,88.3
2333,1762,78,4,10425.95,16.5
2334,1996,97,1,6817.41,40.6
2335,1457,79,5,17344.32,64.8
2336,1710,41,5,1032.82,80.6
2337,554,137,3,2594.69,47.1
2338,1770,108,1,14447.8,56.8
2339,20,17,3,9710.29,47.8
2340,262,74,4,7700.67,77.9
2341,1422,36,3,11918.6,92.3
2342,453,106,2,1155.72,76.0
2343,1471,69,1,18256.18,67.9
2344,304,120,1,15067.63,18.4
2345,374,102,1,5246.63,96.0
2346,673,108,1,17588.16,63.4
2347,1069,69,5,15963.99,21.7
2348,676,136,3,9022.66,30.6
2349,324,148,2,16697.88,96.3
2350,1326,83,4,18240.72,48.1
2351,977,22,2,17274.59,2.0
2352,346,43,2,14860.9,46.5
2353,1597,61,1,949.85,20.3
2354,1240,145,-1,14093.1,63.6
2355,886,77,4,1444.32,84.1
2356,639,78,5,9828.92,84.2
2357,1446,84,1,14316.53,28.4
2358,1314,64,5,9904.92,14.4
2359,1445,16,4,19012.26,81.1
2360,549,147,2,6184.96,23.1
2361,1177,103,3,6457.35,21.2
2362,1594,47,3,3572.9,46.9
2363,1422,57,2,5037.59,79.8
2364,1047,26,2,491.91,48.1
2365,568,88,2,1104.43,98.6
2366,867,80,2,3135.29,75.8
2367,1912,65,-3,10820.8,19.1
2368,1678,118,2,4680.01,4.5
2369,1876,19,2,5045.91,13.2
2370,197,8,1,7376.19,35.6
2371,1095,128,5,19124.84,26.7
2372,1431,14,2,17917.68,81.8
2373,1383,77,4,6180.41,7.9
2374,1272,41,3,17131.43,13.2
2375,477,131,1,18833.47,77.1
2376,155,24,3,18078.03,34.9
2377,1522,58,3,12263.68,25.4
2378,1561,18,4,2290.5,69.2
2379,1758,81,1,17893.32,39.2
2380,1634,60,5,12672.89,13.1
2381,569,105,4,2494.46,41.1
2382,1732,20,5,13176.95,89.2
2383,1467,111,2,284.24,77.9
2384,939,112,3,926.56,15.4
2385,644,144,5,16192.65,66.8
2386,861,115,1,6190.83,68.6
2387,1419,109,-3,936.45,76.5
2388,78,28,3,15329.28,41.8
2389,197,13,5,3061.11,83.1
2390,1075,129,5,11918.55,3.8
2391,1637,101,4,18771.59,55.5
2392,234,105,4,14183.66,73.4
2393,182,136,3,18658.67,93.1
2394,94,90,5,7698.01,99.3
2395,1554,143,2,7665.85,17.6
2396,71,4,2,14319.26,15.7
2397,4,142,3,9003.83,63.2
2398,939,54,3,453.08,51.6
2399,1490,8,2,1089.37,40.0
2400,909,134,5,12613.34,57.0
2401,212,66,3,12190.54,20.4
2402,946,21,4,5342.37,3.5
2403,891,98,4,9043.86,6.8
2404,1150,87,1,1771.62,30.4
2405,883,12,5,15932.54,82.1
2406,425,78,1,10125.24,91.6
2407,1344,113,2,423.52,3.2
2408,716,136,3,8627.59,75.8
2409,439,62,4,9694.01,24.2
2410,1387,52,4,13781.51,48.1
2411,1213,42,1,7486.42,54.8
2412,1379,40,-1,2957.19,66.5
2413,284,96,3,6806.6,2.4
2414,119,88,1,10194.89,74.4
2415,75,145,5,16874.33,56.8
2416,1016,103,2,10456.53,47.8
2417,635,97,2,362.47,79.8
2418,1581,73,2,15471.7,5.9
2419,62,149,2,6326.14,61.5
2420,1267,58,4,13863.67,71.4
2421,218,113,5,19239.3,41.3
2422,556,106,2,10288.49,49.7
2423,399,92,5,15989.1,15.7
2424,690,40,3,12673.54,5.6
2425,340,33,2,4566.65,95.4
2426,80,96,4,9087.0,84.8
2427,1953,27,1,13219.97,51.9
2428,1509,12,1,18468.25,85.1
2429,340,130,1,6802.6,41.3
2430,884,12,1,17011.03,21.8
2431,261,125,3,15449.35,48.6
2432,1258,9,4,16013.18,41.6
2433,669,36,5,6526.89,55.2
2434,1664,73,2,394.78,16.0
2435,532,143,5,10929.97,39.3
2436,1484,19,4,4770.64,7.7
2437,752,11,1,16768.2,87.1
2438,1871,137,2,7667.15,38.1
2439,1203,32,1,12125.23,24.9
2440,1176,105,-1,587.69,45.4
2441,1603,24,5,16682.92,12.4
2442,209,149,5,2591.37,31.5
2443,1942,97,5,2945.99,30.4
2444,996,105,2,5860.37,96.9
2445,452,68,1,4040.28,7.0
2446,213,29,5,12706.41,31.2
2447,1944,88,2,3215.79,63.6
2448,912,1,4,867.19,36.1
2449,3,147,1,16152.78,90.3
2450,929,26,5,9229.55,21.3
2451,45,51,3,15282.26,39.0
2452,645,122,2,9208.72,66.1
2453,968,69,4,14540.31,2.7
2454,440,116,5,12585.01,61.3
2455,1986,135,5,18857.11,24.7
2456,219,59,5,5849.72,18.6
2457,1291,104,1,185.71,38.5
2458,460,43,4,7076.8,94.0
2459,1440,143,4,18516.65,39.7
2460,180,10,5,12090.96,64.4
2461,605,105,2,6510.17,39.6
2462,796,74,-2,8872.17,95.1
2463,820,119,5,7633.56,63.6
2464,1196,133,5,5121.28,6.9
2465,25,64,1,604.53,5.4
2466,1827,117,1,15094.52,44.5
2467,1945,57,3,11525.03,31.0
2468,405,52,1,8938.61,10.3
2469,1908,19,5,14099.34,42.3
2470,107,10,1,3487.4,9.3
2471,587,76,3,6750.33,59.2
2472,917,72,2,13345.11,51.9
2473,1360,145,3,7543.11,16.2
2474,1163,28,1,16389.02,72.7
2475,738,63,1,6291.22,69.5
2476,1200,150,4,19600.94,21.4
2477,791,29,5,9604.69,83.1
2478,483,27,2,19234.43,86.9
2479,1564,110,2,5533.62,49.5
2480,1481,39,2,15876.32,81.2
2481,1685,90,4,17170.67,97.0
2482,499,40,4,11112.82,66.4
2483,535,21,2,5542.24,20.1
2484,255,124,4,8862.34,3.3
2485,13,94,1,9606.05,22.9
2486,655,119,1,17628.64,12.1
2487,280,87,-3,16248.19,55.7
2488,385,95,4,6114.97,20.9
2489,1214,137,4,409.95,93.9
2490,1358,84,1,16954.41,23.1
2491,1470,61,2,9561.18,84.0
2492,203,139,4,19079.92,58.3
2493,310,93,5,16691.64,64.8
2494,675,7,2,7849.66,5.4
2495,99,21,1,13377.72,75.0
2496,171,84,4,1501.22,58.5
2497,395,144,3,19362.06,74.7
2498,1284,132,1,17122.77,0.1
2499,1378,143,2,10664.03,30.3
2500,1990,97,5,1119.56,68.0
2501,1946,144,4,2644.35,67.4
2502,447,19,3,10631.58,49.4
2503,1821,120,2,12599.78,41.3
2504,1846,93,4,1497.13,13.9
2505,148,136,2,517.73,21.3
2506,168,135,4,16456.75,12.2
2507,788,17,2,16586.55,15.6
2508,847,68,4,12190.26,42.4
2509,388,82,5,11861.99,41.4
2510,948,112,2,3032.1,78.2
2511,1365,18,2,13205.93,97.8
2512,287,137,4,16120.36,91.2
2513,359,98,2,9275.8,26.0
2514,1733,146,2,18732.02,31.3
2515,1858,107,3,6095.57,52.0
2516,1557,64,4,15358.2,73.0
2517,891,130,1,1580.27,78.3
2518,456,57,3,583.73,70.8
2519,51,83,4,1794.94,33.4
2520,1439,90,1,15441.38,91.0
2521,1431,43,5,9630.29,61.0
2522,352,92,2,414.65,73.0
2523,1955,100,4,3449.15,41.2
2524,1816,102,1,4405.65,19.0
2525,1042,77,1,3586.66,31.9
2526,1348,146,4,15414.28,72.1
2527,1987,147,3,19537.24,85.3
2528,647,89,2,5171.63,45.1
2529,1398,22,4,13540.71,98.8
2530,1973,117,-3,10601.35,14.8
2531,728,101,4,17270.62,10.4
2532,329,94,3,14632.64,16.0
2533,426,8,5,954.93,39.8
2534,511,9,5,14018.56,57.8
2535,341,65,5,2872.38,46.6
2536,1970,44,1,17770.72,68.3
2537,1069,135,2,12769.87,23.0
2538,875,91,3,10940.89,14.9
2539,6,121,1,12381.94,84.5
2540,1128,76,4,5142.35,67.3
2541,895,42,4,15264.45,20.9
2542,811,84,5,14654.24,32.7
2543,680,24,1,464.58,36.3
2544,166,9,5,6141.13,53.8
2545,525,33,2,4239.03,4.8
2546,430,108,-2,2779.34,24.1
2547,79,40,5,4695.18,70.5
2548,390,70,3,4030.08,45.7
2549,1653,53,4,15373.65,14.2
2550,1960,144,5,2325.96,41.6
2551,812,57,4,12283.1,83.6
2552,966,79,-1,17176.75,25.4
2553,571,65,1,7851.74,43.6
2554,541,149,1,13746.91,28.7
2555,1616,85,1,6651.04,65.6
2556,1004,105,5,18912.88,83.0
2557,349,133,-1,5984.79,11.9
2558,13,82,5,19290.04,40.8
2559,1174,107,2,2531.16,83.6
2560,1451,85,2,13956.65,13.3
2561,1625,142,3,10113.97,54.8
2562,934,114,2,7061.85,27.1
2563,118,79,4,3569.7,34.0
2564,1783,51,1,15454.61,8.7
2565,1874,85,3,6454.89,68.6
2566,1710,47,5,11088.05,17.7
2567,83,57,4,5599.57,58.8
2568,1986,61,-2,16066.6,53.4
2569,1634,130,-3,9470.67,83.7
2570,885,18,3,16553.66,13.1
2571,1248,57,3,19196.52,76.8
2572,1354,94,2,999.39,73.6
2573,723,145,3,8953.85,60.0
2574,1747,23,2,15726.56,98.9
2575,1634,141,3,15196.06,46.8
2576,1990,37,3,6570.26,86.8
2577,214,23,1,11034.9,97.9
2578,1739,92,5,9348.62,94.9
2579,1635,28,2,3712.53,77.7
2580,413,98,5,15559.36,6.1
2581,1875,132,4,8709.2,74.8
2582,267,130,5,11775.56,72.2
2583,15,127,1,14835.42,74.8
2584,1497,147,4,11588.59,86.0
2585,1218,33,3,13949.04,93.5
2586,1869,57,4,14988.55,88.2
2587,1386,91,2,10315.94,73.4
2588,1973,144,5,7991.62,65.2
2589,1119,67,5,9401.49,69.7
2590,105,146,-1,9458.25,49.6
2591,583,150,3,15658.49,31.3
2592,1401,65,3,5614.37,85.0
2593,89,116,2,14901.97,13.5
2594,1312,88,2,6024.59,45.2
2595,727,146,4,716.75,80.0
2596,531,64,5,4265.03,61.1
2597,675,146,4,16266.26,70.4
2598,1173,110,3,9063.75,75.6
2599,1889,128,5,1533.66,47.7
2600,634,56,1,9827.23,95.5
2601,432,15,1,16146.77,84.0
2602,954,100,2,6394.43,2.6
2603,1283,1,5,4436.45,58.4
2604,305,49,5,6498.78,1.4
2605,1852,49,5,12119.89,13.0
2606,1136,86,1,14588.1,22.4
2607,1567,36,4,6369.71,15.9
2608,488,81,3,16196.35,28.5
2609,923,40,1,3848.65,96.9
2610,504,69,1,5911.18,79.2
2611,676,9,3,6347.87,34.5
2612,925,11,2,831.28,41.1
2613,964,65,4,19490.06,26.5
2614,1912,93,4,16003.99,11.1
2615,328,28,2,18550.71,59.7
2616,1960,38,1,16870.5,32.5
2617,897,104,2,3460.31,14.9
2618,1109,61,1,7357.09,29.6
2619,859,143,2,13456.81,93.7
2620,760,95,3,11654.58,5.1
2621,1986,105,3,8631.21,50.0
2622,998,138,3,18466.35,21.6
2623,1324,36,2,11573.51,60.1
2624,539,106,5,3641.07,74.2
2625,501,103,2,18966.0,42.4
2626,1903,145,-3,3756.86,6.2
2627,910,96,1,8068.18,45.8
2628,1241,10,4,572.76,72.1
2629,1959,88,2,869.59,20.7
2630,1738,54,5,759.98,43.6
2631,975,42,4,3728.2,7.4
2632,1330,50,2,11804.51,63.5
2633,1719,19,2,11602.03,37.8
2634,1329,38,3,4564.19,48.0
2635,327,45,1,17331.25,89.8
2636,258,38,4,8944.98,28.0
2637,930,14,5,11237.23,49.1
2638,1109,138,2,17824.22,93.4
2639,128,103,2,13890.09,51.9
2640,1421,7,2,8485.63,57.7
2641,109,75,4,7376.93,58.0
2642,282,70,1,16908.39,41.7
2643,1419,5,3,8855.22,69.5
2644,527,88,4,4428.63,55.0
2645,1424,65,5,18132.19,26.1
2646,905,1,5,5524.43,31.8
2647,959,118,1,19880.75,8.6
2648,1854,132,4,19074.57,15.3
2649,628,40,1,15931.75,13.6
2650,1632,38,1,14178.13,75.6
2651,527,31,1,6897.84,86.6
2652,153,133,1,6760.31,72.9
2653,815,139,2,1577.99,83.9
2654,1314,103,4,19391.34,57.7
2655,754,17,5,10521.56,89.8
2656,1803,45,3,2757.37,68.5
2657,488,96,3,1755.8,39.9
2658,37,22,1,19544.37,55.6
2659,536,143,-2,154.99,70.2
2660,966,1,4,9769.39,89.8
2661,752,44,4,13012.4,72.5
2662,113,121,1,5771.13,22.5
2663,1997,141,4,11982.34,45.3
2664,311,76,1,6617.71,6.7
2665,72,147,1,13558.08,5.1
2666,218,128,3,658.73,17.7
2667,763,13,3,11350.39,16.3
2668,1562,59,5,3594.94,8.2
2669,1382,45,4,7353.04,62.4
2670,1236,122,4,13521.33,65.4
2671,1762,86,5,8502.99,59.5
2672,1533,116,3,16645.19,16.7
2673,310,99,5,15294.68,25.8
2674,1329,43,1,8148.82,11.3
2675,1595,55,1,18829.04,78.7
2676,1743,94,2,4843.27,93.7
2677,1255,59,4,15944.81,39.5
2678,1175,115,1,14896.49,90.1
2679,1572,2,3,6935.75,76.7
2680,1656,118,1,16018.78,52.1
2681,1261,101,1,5573.15,58.8
2682,72,132,3,10115.98,17.1
2683,1505,12,4,5184.29,33.1
2684,1157,148,2,3734.88,37.4
2685,499,82,4,14759.09,10.9
2686,1846,30,1,18229.78,51.8
2687,1640,19,3,8266.13,42.4
2688,1048,142,3,11969.44,81.9
2689,157,63,5,8299.79,50.0
2690,430,14,4,14491.94,19.9
2691,564,137,-1,17706.52,14.8
2692,1759,108,3,12362.37,94.8
2693,1358,35,-2,6000.48,82.6
2694,1685,148,4,18435.63,54.8
2695,209,37,3,9462.56,68.3
2696,1247,139,3,7793.27,29.5
2697,1196,64,1,9687.4,54.8
2698,517,122,2,1704.02,43.0
2699,939,47,5,1043.64,27.1
2700,1640,37,2,8534.08,86.4
2701,1719,110,5,10417.55,61.9
2702,1208,139,4,6679.79,27.9
2703,1051,67,3,19332.88,23.6
2704,9,30,2,14468.67,58.1
2705,1418,55,1,13855.99,96.3
2706,891,47,3,13303.42,6.4
2707,1431,149,4,17926.67,51.6
2708,56,29,3,16845.63,52.8
2709,1614,76,2,8496.45,78.8
2710,716,105,1,19625.65,41.0
2711,1646,103,2,14054.49,24.0
2712,1836,16,4,661.64,41.9
2713,1257,65,3,19359.23,10.2
2714,72,34,4,12749.75,30.0
2715,509,14,4,19208.42,17.6
2716,1813,126,4,12751.22,16.2
2717,611,117,3,8425.56,86.2
2718,1638,27,1,4273.17,69.9
2719,1007,140,5,18091.17,54.0
2720,1635,13,4,1643.73,69.7
2721,612,89,5,6693.45,40.1
2722,475,91,3,1690.11,93.0
2723,339,142,2,6837.91,7.6
2724,351,134,4,8712.55,4.2
2725,1896,81,5,5522.93,58.9
2726,1464,135,2,10783.45,89.1
2727,1419,137,4,17680.22,32.8
2728,92,63,2,16810.73,16.8
2729,1264,139,4,1914.3,73.4
2730,1772,43,2,18367.49,20.8
2731,886,98,3,2622.84,44.3
2732,1788,124,2,8606.77,54.2
2733,1359,87,2,10630.77,73.9
2734,60,63,5,19879.43,48.3
2735,1150,58,4,19401.99,95.7
2736,15,105,5,4628.36,22.2
2737,1307,89,3,9658.74,34.2
2738,871,45,2,17189.69,85.1
2739,928,128,1,1213.1,33.1
2740,696,136,5,9449.34,6.1
2741,258,119,2,3487.28,34.4
2742,1894,115,1,6312.23,16.3
2743,522,11,2,6688.24,33.8
2744,1861,106,2,19623.97,79.6
2745,1828,118,3,2174.8,41.6
2746,1989,143,1,7257.73,58.4
2747,1306,74,4,4733.65,39.1
2748,1612,88,1,6010.7,96.5
2749,1055,68,4,10039.27,22.8
2750,384,46,1,19300.37,16.3
2751,1115,85,4,18368.59,43.8
2752,22,109,2,13580.07,26.2
2753,641,150,3,19181.85,42.2
2754,66,125,5,11933.33,20.6
2755,175,33,1,4585.24,95.5
2756,1180,131,-1,4902.35,94.5
2757,1022,24,4,2961.24,22.4
2758,729,109,1,6477.32,88.8
2759,1588,20,1,18938.25,36.6
2760,448,53,2,6588.94,45.8
2761,265,116,5,15362.24,7.1
2762,653,98,4,13235.0,36.8
2763,1428,149,3,7133.72,49.5
2764,1164,88,3,19527.63,2.5
2765,702,83,2,13797.75,38.7
2766,1154,22,3,10327.53,87.5
2767,1961,74,5,4562.7,34.5
2768,329,81,3,2953.9,93.3
2769,1931,117,5,12940.23,50.1
2770,1587,20,3,2015.99,6.7
2771,1289,48,3,9879.38,71.1
2772,655,39,2,903.17,80.7
2773,278,122,5,17645.99,46.3
2774,53,132,5,2915.78,95.1
2775,387,93,2,3528.83,93.7
2776,1610,44,3,17573.26,28.6
2777,1509,45,4,4747.68,64.4
2778,1627,6,1,3602.95,71.7
2779,1685,142,3,14396.76,66.0
2780,725,123,5,11406.84,70.7
2781,579,123,3,1861.96,80.0
2782,1343,61,3,6119.49,0.8
2783,1134,23,1,4158.53,30.3
2784,1973,60,5,14230.04,47.3
2785,414,55,5,8704.87,17.6
2786,946,110,1,3794.23,23.9
2787,1679,33,1,3099.67,77.3
2788,1269,23,2,10099.77,99.4
2789,81,24,3,11253.62,16.3
2790,1077,13,5,14256.95,57.8
2791,1388,106,3,3239.89,11.7
2792,1173,28,5,818.4,15.4
2793,1374,56,4,19288.09,72.7
2794,1426,53,2,4746.74,43.1
2795,1767,103,3,19478.6,71.2
2796,1425,18,1,325.77,65.5
2797,1415,141,1,12405.77,88.8
2798,1625,123,3,16281.49,3.0
2799,490,53,1,15292.5,98.6
2800,558,68,4,653.54,49.3
2801,525,133,4,6964.35,82.6
2802,1016,117,2,7226.31,86.0
2803,941,39,4,15142.46,20.9
2804,808,7,4,19197.65,50.4
2805,158,24,1,6377.6,88.9
2806,1547,113,1,19086.72,76.0
2807,1175,98,2,1302.5,39.9
2808,946,6,-3,12189.96,40.3
2809,1224,102,5,4986.73,71.6
2810,1569,64,4,1279.38,49.3
2811,1521,82,1,15648.88,58.0
2812,1775,17,1,11232.72,19.8
2813,374,56,1,16001.72,40.6
2814,1822,137,3,5777.75,69.6
2815,1421,135,5,17517.9,17.1
2816,959,86,1,16830.52,49.3
2817,292,135,3,18275.35,83.8
2818,290,96,3,14879.62,35.6
2819,1783,29,1,17893.89,95.5
2820,1601,7,3,10435.67,16.5
2821,1539,61,5,11259.8,20.6
2822,1455,126,5,16839.64,19.3
2823,1952,62,1,5236.14,23.5
2824,523,113,3,8324.57,89.9
2825,561,133,4,18880.23,26.6
2826,805,60,1,2692.36,40.0
2827,217,118,2,11544.24,48.1
2828,77,32,5,6108.0,51.3
2829,228,69,1,7460.44,17.8
2830,231,80,4,17843.49,7.3
2831,1104,98,3,7795.54,3.1
2832,407,97,5,12190.68,40.0
2833,1533,6,3,6861.73,63.1
2834,777,90,2,14856.22,50.1
2835,506,98,3,18505.5,94.3
2836,1989,60,1,19773.91,80.7
2837,407,75,3,12674.48,31.5
2838,693,146,4,15779.79,2.9
2839,473,2,1,12059.38,41.4
2840,282,39,2,19133.58,96.9
2841,771,121,2,13840.26,65.2
2842,1489,114,2,7872.52,53.0
2843,1096,95,1,18851.79,32.5
2844,1391,116,-3,3954.21,2.9
2845,1467,147,3,759.61,11.4
2846,388,106,3,17137.04,75.4
2847,1940,5,5,12604.46,56.2
2848,387,122,1,410.36,42.0
2849,1660,125,3,14279.31,57.6
2850,1795,32,2,11918.96,35.5
2851,584,100,3,5944.31,83.5
2852,1520,122,3,16910.34,13.0
2853,703,44,1,2333.7,96.7
2854,1521,18,4,4173.4,30.6
2855,1188,73,3,11743.0,23.4
2856,1381,31,2,11060.98,82.3
2857,866,72,5,12160.18,71.8
2858,1407,12,4,353.91,55.6
2859,1938,27,5,5749.01,65.6
2860,919,104,2,914.99,27.1
2861,1594,145,3,1888.26,92.1
2862,591,45,2,6336.25,35.1
2863,307,139,2,9719.53,67.5
2864,1659,121,4,13202.86,57.4
2865,1137,32,1,18374.25,41.5
2866,668,97,4,19016.65,47.2
2867,1696,22,5,2684.9,72.9
2868,133,135,4,19199.74,67.5
2869,1069,72,1,9804.06,57.7
2870,238,107,3,18667.19,25.8
2871,782,21,5,17139.55,24.1
2872,1553,148,3,3531.99,76.7
2873,1789,126,5,18353.2,85.8
2874,1568,87,2,4899.39,100.0
2875,1371,124,5,13526.34,97.1
2876,1015,118,-2,11250.32,88.7
2877,1296,38,2,6753.25,9.5
2878,178,143,5,19381.35,75.5
2879,832,124,5,1302.02,40.9
2880,832,106,2,10868.74,36.1
2881,1473,53,2,16596.0,64.7
2882,740,118,3,8109.97,82.5
2883,1085,35,1,16599.26,18.9
2884,1526,121,-3,11915.18,98.4
2885,916,12,4,10451.72,6.1
2886,1294,132,4,18389.07,70.5
2887,891,149,1,10024.34,84.1
2888,1542,9,5,4768.11,50.5
2889,1217,40,4,9884.99,30.4
2890,902,105,2,12352.25,34.8
2891,1746,122,3,16260.27,39.5
2892,905,35,4,7272.97,27.6
2893,1584,131,1,8990.3,58.6
2894,1021,123,1,17196.18,80.6
2895,397,79,2,15120.44,6.1
2896,896,46,2,1261.12,12.5
2897,1523,100,3,6971.73,95.3
2898,761,114,1,12274.57,71.6
2899,68,119,3,15533.63,3.9
2900,781,59,4,10347.31,14.7
2901,305,70,4,7425.11,12.5
2902,1451,143,5,11911.74,2.5
2903,1475,92,2,8048.86,92.4
2904,836,54,4,8746.06,21.7
2905,529,34,3,13973.33,15.9
2906,1939,134,2,17914.67,83.3
2907,1667,57,2,3806.15,75.1
2908,426,27,2,14377.47,82.5
2909,1502,14,-3,11722.94,14.3
2910,426,65,1,4167.84,44.6
2911,548,51,2,13687.72,63.2
2912,1101,132,3,7405.97,63.5
2913,1984,22,4,17827.95,62.6
2914,26,69,4,2110.45,52.4
2915,1456,96,1,9602.62,42.1
2916,1350,99,4,5986.27,84.4
2917,731,79,2,2007.6,48.9
2918,1427,139,4,12452.41,15.7
2919,593,8,2,12621.86,45.0
2920,1327,110,3,12373.13,26.3
2921,1970,34,5,4346.36,80.3
2922,78,57,5,18212.55,46.9
2923,1877,133,2,1698.02,37.2
2924,488,43,5,7545.21,58.2
2925,1381,108,3,15609.61,68.1
2926,1490,8,1,7982.84,43.4
2927,1867,135,1,8125.12,45.8
2928,610,127,1,17429.57,82.9
2929,1182,137,2,11234.33,35.8
2930,1261,23,1,4699.11,33.5
2931,636,38,4,3461.04,10.3
2932,722,145,2,18160.13,44.2
2933,422,147,4,4634.26,60.4
2934,1260,87,3,243.73,55.6
2935,713,83,3,8353.69,43.5
2936,1357,95,4,1258.34,49.1
2937,65,14,1,412.43,14.6
2938,1653,120,4,13462.47,22.1
2939,1522,43,4,13170.55,46.1
2940,1475,48,2,5773.11,50.5
2941,549,145,1,8579.08,39.1
2942,1633,25,1,12103.84,30.2
2943,1064,111,1,14981.02,20.8
2944,1759,40,3,18487.1,44.7
2945,1575,143,2,13323.02,51.4
2946,1258,93,3,1918.18,99.2
2947,1629,15,5,13450.82,59.9
2948,1016,25,3,18314.3,77.1
2949,1346,94,5,2238.1,28.6
2950,1539,126,3,8427.49,96.1
2951,1711,77,4,15876.22,68.9
2952,1984,60,5,17655.44,74.4
2953,1611,84,5,696.89,33.2
2954,895,89,1,11107.2,44.3
2955,1637,78,4,1902.36,52.9
2956,1544,139,4,5541.43,81.5
2957,727,12,4,10211.41,61.9
2958,1031,11,3,1249.38,24.0
2959,1048,147,4,5680.33,80.2
2960,1951,43,2,6033.59,87.5
2961,734,65,5,6666.54,99.7
2962,383,27,4,740.65,23.5
2963,926,17,-3,995.64,33.0
2964,636,108,4,8600.61,90.5
2965,1204,16,4,5265.18,27.6
2966,882,150,1,8577.98,18.6
2967,238,87,2,14567.79,81.6
2968,830,81,5,15794.16,71.0
2969,1457,18,1,943.86,82.9
2970,252,81,2,4375.66,37.3
2971,1731,140,4,125.26,81.5
2972,1056,81,1,15351.76,2.6
2973,1201,87,4,3941.16,51.9
2974,217,8,3,16231.87,85.6
2975,194,139,3,11222.84,38.5
2976,1873,24,5,11407.27,57.8
2977,389,103,3,820.02,35.6
2978,248,148,5,4529.96,92.9
2979,844,137,5,8718.68,66.0
2980,158,124,-1,12876.01,61.0
2981,303,53,5,18152.73,95.4
2982,1736,94,-3,2118.12,42.3
2983,315,57,2,1577.09,19.5
2984,1181,91,2,937.62,87.2
2985,1761,68,1,18879.02,82.7
2986,979,19,4,9970.93,52.2
2987,715,99,4,5172.24,0.7
2988,819,28,2,18111.8,78.9
2989,1517,34,2,18345.32,99.5
2990,1213,95,4,6428.22,67.4
2991,345,29,4,1056.52,64.3
2992,1111,21,2,17283.24,71.0
2993,1598,59,5,16890.75,92.6
2994,401,16,3,11715.96,74.6
2995,1575,127,2,1285.4,78.8
2996,453,30,3,12040.65,55.5
2997,1409,130,1,16931.79,88.1
2998,1442,100,5,15279.92,86.0
2999,100,74,3,3349.22,6.5
3000,1546,13,4,217.13,12.2
3001,1610,71,5,15396.72,25.3
3002,1531,105,5,14059.24,69.2
3003,1024,27,5,16831.53,27.3
3004,1155,84,5,17518.1,3.0
3005,828,3,3,16589.82,91.2
3006,72,106,4,5319.29,39.8
3007,1217,143,5,12789.8,91.5
3008,714,147,4,5232.04,60.8
3009,562,21,5,13192.71,29.0
3010,736,117,4,18163.25,17.9
3011,1737,49,5,5824.33,40.6
3012,800,22,3,3985.5,9.6
3013,1922,74,5,19610.16,40.1
3014,962,76,4,17813.73,32.0
3015,1857,4,4,2676.6,80.7
3016,1961,100,4,7800.23,76.9
3017,1107,103,2,6237.99,52.2
3018,554,103,5,18358.04,99.8
3019,1383,106,1,2586.23,37.0
3020,323,128,3,991.62,6.3
3021,746,128,2,1826.07,93.8
3022,661,38,2,6870.04,34.2
3023,1522,100,1,10467.88,74.5
3024,1071,80,1,9107.06,10.8
3025,1958,15,2,264.27,36.0
3026,1500,59,1,3849.51,11.9
3027,558,96,1,6654.8,96.1
3028,1278,59,2,4919.79,12.7
3029,1471,32,-1,17675.51,92.1
3030,1186,70,2,14538.2,79.3
3031,568,20,1,16168.17,53.8
3032,1618,125,3,13923.87,80.0
3033,404,120,4,11875.64,54.4
3034,1412,78,2,2023.71,11.5
3035,1906,136,1,4418.51,62.3
3036,1159,133,1,13097.56,96.0
3037,1647,146,3,3336.23,40.8
3038,949,133,4,16234.29,67.9
3039,741,130,3,15548.41,87.1
3040,1776,33,3,10095.15,95.0
3041,295,51,4,16496.9,14.9
3042,637,76,2,12823.95,20.3
3043,240,18,5,13623.31,75.7
3044,1134,7,2,5110.13,36.6
3045,1135,135,4,3260.87,98.7
3046,904,102,4,18310.13,70.9
3047,1091,33,4,6054.64,70.7
3048,1696,129,2,1206.75,47.3
3049,426,19,2,14363.98,39.0
3050,738,49,2,7983.04,9.5
3051,1342,9,3,14266.26,94.1
3052,527,68,1,402.98,38.8
3053,569,74,5,15790.23,59.8
3054,1908,79,4,6306.58,93.2
3055,438,18,5,17019.06,9.7
3056,251,93,2,17754.56,78.5
3057,1911,116,4,16855.81,46.7
3058,189,7,2,15857.29,30.3
3059,604,78,4,7349.5,71.1
3060,1436,92,4,12575.29,73.4
3061,1073,130,4,10283.53,5.4
3062,1456,34,5,11856.19,49.9
3063,523,56,2,10347.88,49.1
3064,591,150,2,4366.29,16.0
3065,382,59,3,5354.37,4.1
3066,1802,113,-2,4214.12,11.8
3067,640,135,4,11155.95,31.0
3068,966,128,4,458.18,40.3
3069,842,91,1,13476.98,44.9
3070,1971,36,5,17064.75,12.0
3071,1981,47,5,2628.48,58.1
3072,1901,55,5,8365.23,95.8
3073,338,124,3,15274.9,13.4
3074,536,56,2,17024.7,90.6
3075,1479,93,4,11441.41,66.2
