item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
2093,1757,69,1,8397.82,68.4,False
2094,1915,27,-1,18362.59,74.8,True
2095,1313,98,1,443.66,89.5,False
2096,1820,135,2,13316.66,13.4,False
2097,1516,32,2,8406.32,50.3,False
2098,258,39,4,7181.21,63.8,False
2099,350,98,5,15604.03,95.5,False
2100,63,136,3,9981.73,80.0,False
2101,1451,23,1,6970.73,23.0,False
2102,1356,91,2,11070.24,45.6,False
2103,1441,52,1,1027.87,64.5,False
2104,949,69,5,9917.58,12.9,False
2105,1649,49,1,2980.49,35.0,False
2106,605,86,1,6690.54,99.6,False
2107,1812,6,2,18279.2,94.8,False
2108,819,5,1,5831.92,2.9,False
2109,1621,47,4,15685.2,84.7,False
2110,1816,123,4,13882.54,60.7,False
2111,699,11,1,5217.8,8.3,False
2112,1030,150,4,7903.64,68.8,False
2113,419,10,4,6651.66,84.1,False
2114,884,35,5,9893.53,50.9,False
2115,1046,114,4,7017.14,69.7,False
2116,1867,61,4,13214.14,5.2,False
2117,1326,33,2,16882.58,2.3,False
2118,181,26,2,11164.65,0.9,False
2119,573,124,3,13341.64,44.7,False
2120,1807,21,5,406.93,50.9,False
2121,425,85,3,17151.07,52.1,False
2122,1634,83,5,3452.92,71.8,False
2123,594,79,1,5266.35,80.9,False
2124,1498,13,2,6221.75,12.8,False
2125,491,92,4,9537.22,64.0,False
2126,1680,145,2,2609.28,73.0,False
2127,1011,3,3,17304.18,75.9,False
2128,828,136,4,16710.79,33.2,False
2129,1411,39,2,7414.44,66.4,False
2130,1357,137,2,10558.19,16.5,False
2131,1099,1,1,10586.15,15.4,False
2132,765,54,5,10333.36,42.7,False
2133,1490,77,4,9750.67,41.0,False
2134,1015,129,-2,5642.98,80.2,True
2135,449,123,3,11533.19,83.1,False
2136,973,86,2,7212.54,20.1,False
2137,1921,123,3,13705.21,70.9,False
2138,1229,41,5,9822.04,53.7,False
2139,937,71,1,14144.51,29.1,False
2140,1079,99,2,8627.99,32.3,False
2141,247,31,5,9911.09,25.7,False
2142,459,69,3,15763.89,7.2,False
2143,734,112,1,12266.41,44.1,False
2144,1227,110,1,18278.95,5.0,False
2145,1957,53,5,16381.71,6.1,False
2146,226,102,1,1808.64,73.6,False
2147,1179,122,2,3533.78,28.1,False
2148,259,135,5,15858.42,21.5,False
2149,1582,43,4,11110.61,56.8,False
2150,1065,66,1,19102.86,80.4,False
2151,1791,130,3,261.32,20.4,False
2152,1864,77,1,16786.26,33.4,False
2153,449,113,3,15911.75,52.7,False
2154,820,125,3,6593.29,27.3,False
2155,1804,5,5,3169.4,39.3,False
2156,1260,112,3,18634.76,82.5,False
2157,826,36,1,12619.62,74.9,False
2158,810,77,1,2231.0,69.1,False
2159,1456,136,3,8234.48,73.9,False
2160,1896,40,3,14783.47,17.1,False
2161,176,92,2,11185.95,86.1,False
2162,1380,128,3,11025.55,8.9,False
2163,326,99,3,4429.13,60.7,False
2164,815,123,3,5842.57,39.5,False
2165,914,144,1,16640.67,83.0,False
2166,169,145,1,12182.28,6.5,False
2167,990,96,2,11494.47,68.8,False
2168,613,25,5,15636.98,33.9,False
2169,1377,26,3,12436.26,17.8,False
2170,1556,63,3,13292.98,47.6,False
2171,902,114,4,15624.63,58.2,False
2172,76,124,-2,6129.55,61.3,True
2173,1329,54,3,4530.84,76.6,False
2174,1100,121,1,6792.08,41.1,False
2175,1155,45,1,16618.36,26.6,False
2176,1255,14,2,6039.32,11.3,False
2177,432,93,4,2587.29,5.1,False
2178,98,29,3,12904.64,46.2,False
2179,1759,59,5,19222.73,24.0,False
2180,147,68,4,2756.49,35.2,False
2181,749,120,3,8085.69,10.4,False
2182,702,70,4,6249.51,39.4,False
2183,674,96,5,13337.31,15.2,False
2184,1763,38,3,7055.41,1.8,False
2185,1588,150,3,9771.09,59.8,False
2186,1706,125,5,2044.65,40.9,False
2187,91,40,5,15490.91,26.2,False
2188,1312,31,4,3436.12,21.3,False
2189,1508,78,3,463.03,10.2,False
2190,821,114,1,5164.26,97.9,False
2191,1372,126,2,19486.45,12.4,False
2192,716,82,1,10412.21,21.7,False
2193,1923,73,4,837.88,46.1,False
2194,392,100,1,9256.33,61.6,False
2195,64,11,4,15019.12,94.0,False
2196,943,147,3,11535.02,48.9,False
2197,886,46,3,6344.94,9.8,False
2198,1852,40,3,11608.19,78.1,False
2199,1362,141,5,8541.99,40.2,False
2200,512,91,4,9787.46,24.0,False
2201,1801,92,5,8209.63,48.9,False
2202,931,33,5,4366.54,77.9,False
2203,1981,55,3,16423.43,75.3,False
2204,1254,2,2,1037.85,46.8,False
2205,1756,80,3,19514.06,22.7,False
2206,830,58,5,8339.52,76.9,False
2207,1812,17,3,10451.19,2.2,False
2208,1441,3,4,13503.53,22.8,False
2209,746,112,5,16293.81,39.0,False
2210,52,132,3,3711.35,99.2,False
2211,851,61,4,16214.58,94.6,False
2212,1450,18,5,17293.27,52.3,False
2213,879,150,2,13477.16,95.7,False
2214,1632,43,2,6513.2,15.9,False
2215,774,22,5,9835.71,64.2,False
2216,1163,38,5,17316.42,39.4,False
2217,1553,82,3,12620.62,27.3,False
2218,1874,96,2,7558.22,81.9,False
2219,574,74,1,10463.36,79.7,False
2220,1409,137,3,1798.03,38.2,False
2221,922,49,1,13774.27,14.4,False
2222,423,142,5,2095.32,59.3,False
2223,911,110,1,10787.45,89.8,False
2224,1766,128,3,7701.84,13.5,False
2225,58,20,5,4952.22,24.3,False
2226,547,16,1,3773.22,16.9,False
2227,425,100,-1,10212.35,87.8,True
2228,809,75,4,1019.58,57.3,False
2229,864,124,5,4821.04,46.5,False
2230,296,96,-2,13118.69,68.9,True
2231,135,107,1,10029.85,4.2,False
2232,1118,135,4,11262.19,65.7,False
2233,211,129,5,4525.17,22.6,False
2234,1694,42,3,13121.39,79.6,False
2235,526,110,1,11817.56,8.3,False
2236,76,83,2,12223.6,2.0,False
2237,1607,65,5,760.49,56.5,False
2238,1454,125,2,6037.52,33.6,False
2239,1356,30,5,9067.51,5.3,False
2240,1132,18,3,11217.2,10.0,False
2241,814,140,4,9344.48,1.1,False
2242,568,45,3,18453.24,6.7,False
2243,510,102,3,19056.75,40.2,False
2244,8,36,4,11470.6,92.9,False
2245,52,141,4,7400.08,27.6,False
2246,22,37,5,4714.91,77.3,False
2247,754,140,5,16568.37,19.2,False
2248,1719,22,-2,9027.83,88.5,True
2249,669,22,3,18373.7,37.7,False
2250,446,89,2,14714.65,30.4,False
2251,1859,23,5,4966.42,8.7,False
2252,677,95,5,14160.02,56.6,False
2253,25,57,5,9130.54,49.3,False
2254,1010,21,1,3925.69,34.5,False
2255,1025,116,5,6138.95,13.0,False
2256,1864,98,-1,19267.21,25.3,True
2257,1658,60,5,11852.87,20.9,False
2258,918,99,1,15145.48,45.4,False
2259,1706,104,4,17168.4,0.9,False
2260,574,58,5,16000.86,45.5,False
2261,1301,60,4,15230.05,4.5,False
2262,463,46,4,14993.5,72.3,False
2263,925,86,4,17933.13,26.4,False
2264,1779,88,1,6113.67,28.1,False
2265,1093,12,4,14534.7,21.7,False
2266,240,139,3,7801.63,85.6,False
2267,1731,75,1,9154.78,77.9,False
2268,1196,93,3,16074.65,41.4,False
2269,241,27,4,19071.93,57.6,False
2270,804,79,3,5869.61,74.3,False
2271,857,88,5,11348.96,45.6,False
2272,341,100,2,5991.26,33.8,False
2273,1932,7,5,307.29,50.7,False
2274,1960,98,3,14858.7,1.1,False
2275,889,98,5,3721.73,86.6,False
2276,1332,105,5,2731.11,41.0,False
2277,1123,122,4,17674.72,89.0,False
2278,900,96,2,11433.11,89.3,False
2279,833,37,4,9421.87,18.4,False
2280,1527,114,1,1197.97,43.8,False
2281,489,92,5,11981.77,17.2,False
2282,1354,9,2,5819.65,16.4,False
2283,395,62,2,4391.94,58.9,False
2284,471,65,1,15771.21,81.4,False
2285,1822,8,4,11363.38,97.4,False
2286,1450,59,1,8036.65,34.4,False
2287,268,49,5,17611.1,32.3,False
2288,288,79,5,6938.33,48.2,False
2289,1710,13,4,17243.57,26.5,False
2290,1088,143,5,9629.64,94.7,False
2291,503,28,5,12671.85,76.5,False
2292,1066,3,3,7066.26,31.1,False
2293,294,136,3,5026.87,44.4,False
2294,1557,78,3,6727.12,3.0,False
2295,1142,109,4,10932.69,2.7,False
2296,370,11,5,19024.01,16.9,False
2297,511,20,1,18049.09,9.3,False
2298,1985,84,4,18457.82,95.1,False
2299,1589,148,5,16241.09,56.6,False
2300,1591,124,5,9991.55,82.6,False
2301,1433,20,2,16130.76,56.7,False
2302,1633,105,1,9530.4,66.7,False
2303,804,80,4,266.01,19.5,False
2304,375,139,1,9473.05,1.9,False
2305,161,11,4,6313.17,68.5,False
2306,308,6,2,14639.39,65.6,False
2307,8,22,4,7280.96,36.7,False
2308,557,18,5,10015.96,13.7,False
2309,1772,18,3,8175.24,13.2,False
2310,956,82,1,15620.39,35.6,False
2311,831,147,3,3499.12,5.1,False
2312,1778,102,5,18180.1,34.2,False
2313,1506,139,2,4113.1,57.3,False
2314,763,130,2,18051.53,68.9,False
2315,443,102,1,8582.27,79.6,False
2316,1771,67,5,3155.23,13.5,False
2317,995,20,5,6910.59,70.4,False
2318,1272,118,-2,981.27,10.7,True
2319,886,128,4,13419.26,2.8,False
2320,265,90,2,1019.78,84.8,False
2321,317,141,3,2613.92,22.7,False
2322,306,145,1,16643.68,57.5,False
2323,1743,51,5,6875.27,16.2,False
2324,1863,27,3,18298.26,81.1,False
2325,159,110,5,12953.9,8.3,False
2326,1232,43,4,6751.51,93.6,False
2327,620,29,3,18303.33,29.9,False
2328,1661,120,5,8299.7,38.5,False
2329,709,21,5,4830.92,7.0,False
2330,616,148,4,14579.58,23.6,False
2331,1893,112,4,9652.33,88.2,False
2332,529,77,3,4031.3,88.3,False
2333,1762,78,4,10425.95,16.5,False
2334,1996,97,1,6817.41,40.6,False
2335,1457,79,5,17344.32,64.8,False
2336,1710,41,5,1032.82,80.6,False
2337,554,137,3,2594.69,47.1,False
2338,1770,108,1,14447.8,56.8,False
2339,20,17,3,9710.29,47.8,False
2340,262,74,4,7700.67,77.9,False
2341,1422,36,3,11918.6,92.3,False
2342,453,106,2,1155.72,76.0,False
2343,1471,69,1,18256.18,67.9,False
2344,304,120,1,15067.63,18.4,False
2345,374,102,1,5246.63,96.0,False
2346,673,108,1,17588.16,63.4,False
2347,1069,69,5,15963.99,21.7,False
2348,676,136,3,9022.66,30.6,False
2349,324,148,2,16697.88,96.3,False
2350,1326,83,4,18240.72,48.1,False
2351,977,22,2,17274.59,2.0,False
2352,346,43,2,14860.9,46.5,False
2353,1597,61,1,949.85,20.3,False
2354,1240,145,-1,14093.1,63.6,True
2355,886,77,4,1444.32,84.1,False
2356,639,78,5,9828.92,84.2,False
2357,1446,84,1,14316.53,28.4,False
2358,1314,64,5,9904.92,14.4,False
2359,1445,16,4,19012.26,81.1,False
2360,549,147,2,6184.96,23.1,False
2361,1177,103,3,6457.35,21.2,False
2362,1594,47,3,3572.9,46.9,False
2363,1422,57,2,5037.59,79.8,False
2364,1047,26,2,491.91,48.1,False
2365,568,88,2,1104.43,98.6,False
2366,867,80,2,3135.29,75.8,False
2367,1912,65,-3,10820.8,19.1,True
2368,1678,118,2,4680.01,4.5,False
2369,1876,19,2,5045.91,13.2,False
2370,197,8,1,7376.19,35.6,False
2371,1095,128,5,19124.84,26.7,False
2372,1431,14,2,17917.68,81.8,False
2373,1383,77,4,6180.41,7.9,False
2374,1272,41,3,17131.43,13.2,False
2375,477,131,1,18833.47,77.1,False
2376,155,24,3,18078.03,34.9,False
2377,1522,58,3,12263.68,25.4,False
2378,1561,18,4,2290.5,69.2,False
2379,1758,81,1,17893.32,39.2,False
2380,1634,60,5,12672.89,13.1,False
2381,569,105,4,2494.46,41.1,False
2382,1732,20,5,13176.95,89.2,False
2383,1467,111,2,284.24,77.9,False
2384,939,112,3,926.56,15.4,False
2385,644,144,5,16192.65,66.8,False
2386,861,115,1,6190.83,68.6,False
2387,1419,109,-3,936.45,76.5,True
2388,78,28,3,15329.28,41.8,False
2389,197,13,5,3061.11,83.1,False
2390,1075,129,5,11918.55,3.8,False
2391,1637,101,4,18771.59,55.5,False
2392,234,105,4,14183.66,73.4,False
2393,182,136,3,18658.67,93.1,False
2394,94,90,5,7698.01,99.3,False
2395,1554,143,2,7665.85,17.6,False
2396,71,4,2,14319.26,15.7,False
2397,4,142,3,9003.83,63.2,False
2398,939,54,3,453.08,51.6,False
2399,1490,8,2,1089.37,40.0,False
2400,909,134,5,12613.34,57.0,False
2401,212,66,3,12190.54,20.4,False
2402,946,21,4,5342.37,3.5,False
2403,891,98,4,9043.86,6.8,False
2404,1150,87,1,1771.62,30.4,False
2405,883,12,5,15932.54,82.1,False
2406,425,78,1,10125.24,91.6,False
2407,1344,113,2,423.52,3.2,False
2408,716,136,3,8627.59,75.8,False
2409,439,62,4,9694.01,24.2,False
2410,1387,52,4,13781.51,48.1,False
2411,1213,42,1,7486.42,54.8,False
2412,1379,40,-1,2957.19,66.5,True
2413,284,96,3,6806.6,2.4,False
2414,119,88,1,10194.89,74.4,False
2415,75,145,5,16874.33,56.8,False
2416,1016,103,2,10456.53,47.8,False
2417,635,97,2,362.47,79.8,False
2418,1581,73,2,15471.7,5.9,False
2419,62,149,2,6326.14,61.5,False
2420,1267,58,4,13863.67,71.4,False
2421,218,113,5,19239.3,41.3,False
2422,556,106,2,10288.49,49.7,False
2423,399,92,5,15989.1,15.7,False
2424,690,40,3,12673.54,5.6,False
2425,340,33,2,4566.65,95.4,False
2426,80,96,4,9087.0,84.8,False
2427,1953,27,1,13219.97,51.9,False
2428,1509,12,1,18468.25,85.1,False
2429,340,130,1,6802.6,41.3,False
2430,884,12,1,17011.03,21.8,False
2431,261,125,3,15449.35,48.6,False
2432,1258,9,4,16013.18,41.6,False
2433,669,36,5,6526.89,55.2,False
2434,1664,73,2,394.78,16.0,False
2435,532,143,5,10929.97,39.3,False
2436,1484,19,4,4770.64,7.7,False
2437,752,11,1,16768.2,87.1,False
2438,1871,137,2,7667.15,38.1,False
2439,1203,32,1,12125.23,24.9,False
2440,1176,105,-1,587.69,45.4,True
2441,1603,24,5,16682.92,12.4,False
2442,209,149,5,2591.37,31.5,False
2443,1942,97,5,2945.99,30.4,False
2444,996,105,2,5860.37,96.9,False
2445,452,68,1,4040.28,7.0,False
2446,213,29,5,12706.41,31.2,False
2447,1944,88,2,3215.79,63.6,False
2448,912,1,4,867.19,36.1,False
2449,3,147,1,16152.78,90.3,False
2450,929,26,5,9229.55,21.3,False
2451,45,51,3,15282.26,39.0,False
2452,645,122,2,9208.72,66.1,False
2453,968,69,4,14540.31,2.7,False
2454,440,116,5,12585.01,61.3,False
2455,1986,135,5,18857.11,24.7,False
2456,219,59,5,5849.72,18.6,False
2457,1291,104,1,185.71,38.5,False
2458,460,43,4,7076.8,94.0,False
2459,1440,143,4,18516.65,39.7,False
2460,180,10,5,12090.96,64.4,False
2461,605,105,2,6510.17,39.6,False
2462,796,74,-2,8872.17,95.1,True
2463,820,119,5,7633.56,63.6,False
2464,1196,133,5,5121.28,6.9,False
2465,25,64,1,604.53,5.4,False
2466,1827,117,1,15094.52,44.5,False
2467,1945,57,3,11525.03,31.0,False
2468,405,52,1,8938.61,10.3,False
2469,1908,19,5,14099.34,42.3,False
2470,107,10,1,3487.4,9.3,False
2471,587,76,3,6750.33,59.2,False
2472,917,72,2,13345.11,51.9,False
2473,1360,145,3,7543.11,16.2,False
2474,1163,28,1,16389.02,72.7,False
2475,738,63,1,6291.22,69.5,False
2476,1200,150,4,19600.94,21.4,False
2477,791,29,5,9604.69,83.1,False
2478,483,27,2,19234.43,86.9,False
2479,1564,110,2,5533.62,49.5,False
2480,1481,39,2,15876.32,81.2,False
2481,1685,90,4,17170.67,97.0,False
2482,499,40,4,11112.82,66.4,False
2483,535,21,2,5542.24,20.1,False
2484,255,124,4,8862.34,3.3,False
2485,13,94,1,9606.05,22.9,False
2486,655,119,1,17628.64,12.1,False
2487,280,87,-3,16248.19,55.7,True
2488,385,95,4,6114.97,20.9,False
2489,1214,137,4,409.95,93.9,False
2490,1358,84,1,16954.41,23.1,False
2491,1470,61,2,9561.18,84.0,False
2492,203,139,4,19079.92,58.3,False
2493,310,93,5,16691.64,64.8,False
2494,675,7,2,7849.66,5.4,False
2495,99,21,1,13377.72,75.0,False
2496,171,84,4,1501.22,58.5,False
2497,395,144,3,19362.06,74.7,False
2498,1284,132,1,17122.77,0.1,False
2499,1378,143,2,10664.03,30.3,False
2500,1990,97,5,1119.56,68.0,False
2501,1946,144,4,2644.35,67.4,False
2502,447,19,3,10631.58,49.4,False
2503,1821,120,2,12599.78,41.3,False
2504,1846,93,4,1497.13,13.9,False
2505,148,136,2,517.73,21.3,False
2506,168,135,4,16456.75,12.2,False
2507,788,17,2,16586.55,15.6,False
2508,847,68,4,12190.26,42.4,False
2509,388,82,5,11861.99,41.4,False
2510,948,112,2,3032.1,78.2,False
2511,1365,18,2,13205.93,97.8,False
2512,287,137,4,16120.36,91.2,False
2513,359,98,2,9275.8,26.0,False
2514,1733,146,2,18732.02,31.3,False
2515,1858,107,3,6095.57,52.0,False
2516,1557,64,4,15358.2,73.0,False
2517,891,130,1,1580.27,78.3,False
2518,456,57,3,583.73,70.8,False
2519,51,83,4,1794.94,33.4,False
2520,1439,90,1,15441.38,91.0,False
2521,1431,43,5,9630.29,61.0,False
2522,352,92,2,414.65,73.0,False
2523,1955,100,4,3449.15,41.2,False
2524,1816,102,1,4405.65,19.0,False
2525,1042,77,1,3586.66,31.9,False
2526,1348,146,4,15414.28,72.1,False
2527,1987,147,3,19537.24,85.3,False
2528,647,89,2,5171.63,45.1,False
2529,1398,22,4,13540.71,98.8,False
2530,1973,117,-3,10601.35,14.8,True
2531,728,101,4,17270.62,10.4,False
2532,329,94,3,14632.64,16.0,False
2533,426,8,5,954.93,39.8,False
2534,511,9,5,14018.56,57.8,False
2535,341,65,5,2872.38,46.6,False
2536,1970,44,1,17770.72,68.3,False
2537,1069,135,2,12769.87,23.0,False
2538,875,91,3,10940.89,14.9,False
2539,6,121,1,12381.94,84.5,False
2540,1128,76,4,5142.35,67.3,False
2541,895,42,4,15264.45,20.9,False
2542,811,84,5,14654.24,32.7,False
2543,680,24,1,464.58,36.3,False
2544,166,9,5,6141.13,53.8,False
2545,525,33,2,4239.03,4.8,False
2546,430,108,-2,2779.34,24.1,True
2547,79,40,5,4695.18,70.5,False
2548,390,70,3,4030.08,45.7,False
2549,1653,53,4,15373.65,14.2,False
2550,1960,144,5,2325.96,41.6,False
2551,812,57,4,12283.1,83.6,False
2552,966,79,-1,17176.75,25.4,True
2553,571,65,1,7851.74,43.6,False
2554,541,149,1,13746.91,28.7,False
2555,1616,85,1,6651.04,65.6,False
2556,1004,105,5,18912.88,83.0,False
2557,349,133,-1,5984.79,11.9,True
2558,13,82,5,19290.04,40.8,False
2559,1174,107,2,2531.16,83.6,False
2560,1451,85,2,13956.65,13.3,False
2561,1625,142,3,10113.97,54.8,False
2562,934,114,2,7061.85,27.1,False
2563,118,79,4,3569.7,34.0,False
2564,1783,51,1,15454.61,8.7,False
2565,1874,85,3,6454.89,68.6,False
2566,1710,47,5,11088.05,17.7,False
2567,83,57,4,5599.57,58.8,False
2568,1986,61,-2,16066.6,53.4,True
2569,1634,130,-3,9470.67,83.7,True
2570,885,18,3,16553.66,13.1,False
2571,1248,57,3,19196.52,76.8,False
2572,1354,94,2,999.39,73.6,False
2573,723,145,3,8953.85,60.0,False
2574,1747,23,2,15726.56,98.9,False
2575,1634,141,3,15196.06,46.8,False
2576,1990,37,3,6570.26,86.8,False
2577,214,23,1,11034.9,97.9,False
2578,1739,92,5,9348.62,94.9,False
2579,1635,28,2,3712.53,77.7,False
2580,413,98,5,15559.36,6.1,False
2581,1875,132,4,8709.2,74.8,False
2582,267,130,5,11775.56,72.2,False
2583,15,127,1,14835.42,74.8,False
2584,1497,147,4,11588.59,86.0,False
2585,1218,33,3,13949.04,93.5,False
2586,1869,57,4,14988.55,88.2,False
2587,1386,91,2,10315.94,73.4,False
2588,1973,144,5,7991.62,65.2,False
2589,1119,67,5,9401.49,69.7,False
2590,105,146,-1,9458.25,49.6,True
2591,583,150,3,15658.49,31.3,False
2592,1401,65,3,5614.37,85.0,False
2593,89,116,2,14901.97,13.5,False
2594,1312,88,2,6024.59,45.2,False
2595,727,146,4,716.75,80.0,False
2596,531,64,5,4265.03,61.1,False
2597,675,146,4,16266.26,70.4,False
2598,1173,110,3,9063.75,75.6,False
2599,1889,128,5,1533.66,47.7,False
2600,634,56,1,9827.23,95.5,False
2601,432,15,1,16146.77,84.0,False
2602,954,100,2,6394.43,2.6,False
2603,1283,1,5,4436.45,58.4,False
2604,305,49,5,6498.78,1.4,False
2605,1852,49,5,12119.89,13.0,False
2606,1136,86,1,14588.1,22.4,False
2607,1567,36,4,6369.71,15.9,False
2608,488,81,3,16196.35,28.5,False
2609,923,40,1,3848.65,96.9,False
2610,504,69,1,5911.18,79.2,False
2611,676,9,3,6347.87,34.5,False
2612,925,11,2,831.28,41.1,False
2613,964,65,4,19490.06,26.5,False
2614,1912,93,4,16003.99,11.1,False
2615,328,28,2,18550.71,59.7,False
2616,1960,38,1,16870.5,32.5,False
2617,897,104,2,3460.31,14.9,False
2618,1109,61,1,7357.09,29.6,False
2619,859,143,2,13456.81,93.7,False
2620,760,95,3,11654.58,5.1,False
2621,1986,105,3,8631.21,50.0,False
2622,998,138,3,18466.35,21.6,False
2623,1324,36,2,11573.51,60.1,False
2624,539,106,5,3641.07,74.2,False
2625,501,103,2,18966.0,42.4,False
2626,1903,145,-3,3756.86,6.2,True
2627,910,96,1,8068.18,45.8,False
2628,1241,10,4,572.76,72.1,False
2629,1959,88,2,869.59,20.7,False
2630,1738,54,5,759.98,43.6,False
2631,975,42,4,3728.2,7.4,False
2632,1330,50,2,11804.51,63.5,False
2633,1719,19,2,11602.03,37.8,False
2634,1329,38,3,4564.19,48.0,False
2635,327,45,1,17331.25,89.8,False
2636,258,38,4,8944.98,28.0,False
2637,930,14,5,11237.23,49.1,False
2638,1109,138,2,17824.22,93.4,False
2639,128,103,2,13890.09,51.9,False
2640,1421,7,2,8485.63,57.7,False
2641,109,75,4,7376.93,58.0,False
2642,282,70,1,16908.39,41.7,False
2643,1419,5,3,8855.22,69.5,False
2644,527,88,4,4428.63,55.0,False
2645,1424,65,5,18132.19,26.1,False
2646,905,1,5,5524.43,31.8,False
2647,959,118,1,19880.75,8.6,False
2648,1854,132,4,19074.57,15.3,False
2649,628,40,1,15931.75,13.6,False
2650,1632,38,1,14178.13,75.6,False
2651,527,31,1,6897.84,86.6,False
2652,153,133,1,6760.31,72.9,False
2653,815,139,2,1577.99,83.9,False
2654,1314,103,4,19391.34,57.7,False
2655,754,17,5,10521.56,89.8,False
2656,1803,45,3,2757.37,68.5,False
2657,488,96,3,1755.8,39.9,False
2658,37,22,1,19544.37,55.6,False
2659,536,143,-2,154.99,70.2,True
2660,966,1,4,9769.39,89.8,False
2661,752,44,4,13012.4,72.5,False
2662,113,121,1,5771.13,22.5,False
2663,1997,141,4,11982.34,45.3,False
2664,311,76,1,6617.71,6.7,False
2665,72,147,1,13558.08,5.1,False
2666,218,128,3,658.73,17.7,False
2667,763,13,3,11350.39,16.3,False
2668,1562,59,5,3594.94,8.2,False
2669,1382,45,4,7353.04,62.4,False
2670,1236,122,4,13521.33,65.4,False
2671,1762,86,5,8502.99,59.5,False
2672,1533,116,3,16645.19,16.7,False
2673,310,99,5,15294.68,25.8,False
2674,1329,43,1,8148.82,11.3,False
2675,1595,55,1,18829.04,78.7,False
2676,1743,94,2,4843.27,93.7,False
2677,1255,59,4,15944.81,39.5,False
2678,1175,115,1,14896.49,90.1,False
2679,1572,2,3,6935.75,76.7,False
2680,1656,118,1,16018.78,52.1,False
2681,1261,101,1,5573.15,58.8,False
2682,72,132,3,10115.98,17.1,False
2683,1505,12,4,5184.29,33.1,False
2684,1157,148,2,3734.88,37.4,False
2685,499,82,4,14759.09,10.9,False
2686,1846,30,1,18229.78,51.8,False
2687,1640,19,3,8266.13,42.4,False
2688,1048,142,3,11969.44,81.9,False
2689,157,63,5,8299.79,50.0,False
2690,430,14,4,14491.94,19.9,False
2691,564,137,-1,17706.52,14.8,True
2692,1759,108,3,12362.37,94.8,False
2693,1358,35,-2,6000.48,82.6,True
2694,1685,148,4,18435.63,54.8,False
2695,209,37,3,9462.56,68.3,False
2696,1247,139,3,7793.27,29.5,False
2697,1196,64,1,9687.4,54.8,False
2698,517,122,2,1704.02,43.0,False
2699,939,47,5,1043.64,27.1,False
2700,1640,37,2,8534.08,86.4,False
2701,1719,110,5,10417.55,61.9,False
2702,1208,139,4,6679.79,27.9,False
2703,1051,67,3,19332.88,23.6,False
2704,9,30,2,14468.67,58.1,False
2705,1418,55,1,13855.99,96.3,False
2706,891,47,3,13303.42,6.4,False
2707,1431,149,4,17926.67,51.6,False
2708,56,29,3,16845.63,52.8,False
2709,1614,76,2,8496.45,78.8,False
2710,716,105,1,19625.65,41.0,False
2711,1646,103,2,14054.49,24.0,False
2712,1836,16,4,661.64,41.9,False
2713,1257,65,3,19359.23,10.2,False
2714,72,34,4,12749.75,30.0,False
2715,509,14,4,19208.42,17.6,False
2716,1813,126,4,12751.22,16.2,False
2717,611,117,3,8425.56,86.2,False
2718,1638,27,1,4273.17,69.9,False
2719,1007,140,5,18091.17,54.0,False
2720,1635,13,4,1643.73,69.7,False
2721,612,89,5,6693.45,40.1,False
2722,475,91,3,1690.11,93.0,False
2723,339,142,2,6837.91,7.6,False
2724,351,134,4,8712.55,4.2,False
2725,1896,81,5,5522.93,58.9,False
2726,1464,135,2,10783.45,89.1,False
2727,1419,137,4,17680.22,32.8,False
2728,92,63,2,16810.73,16.8,False
2729,1264,139,4,1914.3,73.4,False
2730,1772,43,2,18367.49,20.8,False
2731,886,98,3,2622.84,44.3,False
2732,1788,124,2,8606.77,54.2,False
2733,1359,87,2,10630.77,73.9,False
2734,60,63,5,19879.43,48.3,False
2735,1150,58,4,19401.99,95.7,False
2736,15,105,5,4628.36,22.2,False
2737,1307,89,3,9658.74,34.2,False
2738,871,45,2,17189.69,85.1,False
2739,928,128,1,1213.1,33.1,False
2740,696,136,5,9449.34,6.1,False
2741,258,119,2,3487.28,34.4,False
2742,1894,115,1,6312.23,16.3,False
2743,522,11,2,6688.24,33.8,False
2744,1861,106,2,19623.97,79.6,False
2745,1828,118,3,2174.8,41.6,False
2746,1989,143,1,7257.73,58.4,False
2747,1306,74,4,4733.65,39.1,False
2748,1612,88,1,6010.7,96.5,False
2749,1055,68,4,10039.27,22.8,False
2750,384,46,1,19300.37,16.3,False
2751,1115,85,4,18368.59,43.8,False
2752,22,109,2,13580.07,26.2,False
2753,641,150,3,19181.85,42.2,False
2754,66,125,5,11933.33,20.6,False
2755,175,33,1,4585.24,95.5,False
2756,1180,131,-1,4902.35,94.5,True
2757,1022,24,4,2961.24,22.4,False
2758,729,109,1,6477.32,88.8,False
2759,1588,20,1,18938.25,36.6,False
2760,448,53,2,6588.94,45.8,False
2761,265,116,5,15362.24,7.1,False
2762,653,98,4,13235.0,36.8,False
2763,1428,149,3,7133.72,49.5,False
2764,1164,88,3,19527.63,2.5,False
2765,702,83,2,13797.75,38.7,False
2766,1154,22,3,10327.53,87.5,False
2767,1961,74,5,4562.7,34.5,False
2768,329,81,3,2953.9,93.3,False
2769,1931,117,5,12940.23,50.1,False
2770,1587,20,3,2015.99,6.7,False
2771,1289,48,3,9879.38,71.1,False
2772,655,39,2,903.17,80.7,False
2773,278,122,5,17645.99,46.3,False
2774,53,132,5,2915.78,95.1,False
